NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	1339	0	0	853501	854839	1344443	1345781	0.0	2473
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	1339	0	0	853501	854839	1417492	1416154	0.0	2473
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	1338	0	0	853502	854839	1339415	1338078	0.0	2471
NODE_1_length_938395_cov_12.042308	CP014529.1	99.85	1341	2	0	853501	854841	1961112	1962452	0.0	2466
NODE_1_length_938395_cov_12.042308	CP014529.1	99.48	1355	5	1	676623	677977	84916	83564	0.0	2462
NODE_1_length_938395_cov_12.042308	CP014529.1	99.85	1339	2	0	853501	854839	1348444	1347106	0.0	2462
NODE_1_length_938395_cov_12.042308	CP014529.1	99.27	1363	10	0	178398	179760	1389344	1387982	0.0	2462
NODE_1_length_938395_cov_12.042308	CP014529.1	99.85	1338	2	0	853502	854839	1606295	1607632	0.0	2460
NODE_1_length_938395_cov_12.042308	CP014529.1	99.78	1341	3	0	676634	677974	1961112	1962452	0.0	2460
NODE_1_length_938395_cov_12.042308	CP014529.1	99.78	1340	3	0	676633	677972	1348445	1347106	0.0	2459
NODE_1_length_938395_cov_12.042308	CP014529.1	99.78	1340	3	0	676633	677972	1417493	1416154	0.0	2459
NODE_1_length_938395_cov_12.042308	CP014529.1	99.70	1343	4	0	676630	677972	1606290	1607632	0.0	2459
NODE_1_length_938395_cov_12.042308	CP014529.1	99.78	1339	3	0	676634	677972	1239967	1241305	0.0	2457
NODE_1_length_938395_cov_12.042308	CP014529.1	99.78	1339	3	0	676634	677972	1344443	1345781	0.0	2457
NODE_1_length_938395_cov_12.042308	CP014529.1	99.41	1355	5	2	853492	854844	261772	260419	0.0	2455
NODE_1_length_938395_cov_12.042308	CP014529.1	99.78	1338	3	0	676635	677972	1339415	1338078	0.0	2455
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	1325	0	0	817455	818779	1189367	1190691	0.0	2447
NODE_1_length_938395_cov_12.042308	CP014529.1	99.85	1324	2	0	855101	856424	120952	119629	0.0	2435
NODE_1_length_938395_cov_12.042308	CP014529.1	99.85	1324	2	0	855101	856424	1189368	1190691	0.0	2435
NODE_1_length_938395_cov_12.042308	CP014529.1	99.77	1324	3	0	817456	818779	83307	81984	0.0	2429
NODE_1_length_938395_cov_12.042308	CP014529.1	94.67	1519	81	0	161450	162968	1808993	1807475	0.0	2357
NODE_1_length_938395_cov_12.042308	CP014529.1	94.66	1518	81	0	161446	162963	1225149	1223632	0.0	2355
NODE_1_length_938395_cov_12.042308	CP014529.1	94.72	1514	80	0	161450	162963	1126679	1125166	0.0	2353
NODE_1_length_938395_cov_12.042308	CP014529.1	94.72	1514	80	0	161450	162963	1591055	1589542	0.0	2353
NODE_1_length_938395_cov_12.042308	CP014529.1	94.61	1521	81	1	161450	162969	2144111	2145631	0.0	2353
NODE_1_length_938395_cov_12.042308	CP014529.1	94.72	1514	80	0	161450	162963	2506046	2507559	0.0	2353
NODE_1_length_938395_cov_12.042308	CP014529.1	94.65	1514	81	0	161450	162963	1248395	1246882	0.0	2348
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	1129	0	0	161449	162577	1081753	1080625	0.0	2085
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1079	1	1	644690	645766	329519	330597	0.0	1975
NODE_1_length_938395_cov_12.042308	CP014529.1	99.63	1079	2	1	607798	608876	292629	293705	0.0	1969
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1076	2	1	652607	653681	1373592	1374667	0.0	1969
NODE_1_length_938395_cov_12.042308	CP014529.1	99.45	1085	5	1	722897	723980	1502506	1503590	0.0	1969
NODE_1_length_938395_cov_12.042308	CP014529.1	99.45	1086	2	3	810741	811822	2230857	2229772	0.0	1969
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1075	2	1	722895	723969	1373582	1374655	0.0	1967
NODE_1_length_938395_cov_12.042308	CP014529.1	99.81	1071	2	0	652600	653670	1502508	1503578	0.0	1967
NODE_1_length_938395_cov_12.042308	CP014529.1	99.63	1078	3	1	291937	293013	1764109	1763032	0.0	1967
NODE_1_length_938395_cov_12.042308	CP014529.1	99.54	1079	5	0	810742	811820	1834214	1833136	0.0	1965
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	1064	0	0	291937	293000	2103550	2102487	0.0	1965
NODE_1_length_938395_cov_12.042308	CP014529.1	99.54	1078	5	0	607798	608875	1373592	1374669	0.0	1964
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1073	2	1	291937	293008	1605142	1606214	0.0	1964
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1071	3	0	785813	786883	119357	118287	0.0	1962
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1071	3	0	819051	820121	152583	151513	0.0	1962
NODE_1_length_938395_cov_12.042308	CP014529.1	99.18	1091	5	4	644692	645781	1374667	1373580	0.0	1962
NODE_1_length_938395_cov_12.042308	CP014529.1	99.91	1065	1	0	662304	663368	1373592	1374656	0.0	1962
NODE_1_length_938395_cov_12.042308	CP014529.1	99.63	1076	1	2	291928	293000	2309073	2310148	0.0	1962
NODE_1_length_938395_cov_12.042308	CP014529.1	99.63	1074	3	1	662295	663367	118284	119357	0.0	1960
NODE_1_length_938395_cov_12.042308	CP014529.1	99.63	1074	2	2	722898	723969	118284	119357	0.0	1960
NODE_1_length_938395_cov_12.042308	CP014529.1	99.91	1064	1	0	652607	653670	118294	119357	0.0	1960
NODE_1_length_938395_cov_12.042308	CP014529.1	99.91	1064	1	0	291937	293000	979044	977981	0.0	1960
NODE_1_length_938395_cov_12.042308	CP014529.1	99.91	1064	1	0	819051	820114	1374655	1373592	0.0	1960
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1070	3	0	607795	608864	1502512	1503581	0.0	1960
NODE_1_length_938395_cov_12.042308	CP014529.1	99.54	1077	3	2	652594	653670	2102476	2103550	0.0	1960
NODE_1_length_938395_cov_12.042308	CP014529.1	99.81	1066	2	0	652605	653670	330599	329534	0.0	1958
NODE_1_length_938395_cov_12.042308	CP014529.1	99.81	1066	2	0	785812	786877	1374656	1373591	0.0	1958
NODE_1_length_938395_cov_12.042308	CP014529.1	99.26	1086	5	3	652596	653680	1763037	1764120	0.0	1958
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1081	5	2	722891	723969	645378	646458	0.0	1956
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1075	3	1	291928	293000	1374666	1373592	0.0	1956
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1078	5	1	819051	820127	1503578	1502501	0.0	1956
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1078	4	2	652596	653673	1606214	1605139	0.0	1956
NODE_1_length_938395_cov_12.042308	CP014529.1	99.81	1064	2	0	652607	653670	151520	152583	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1076	6	0	652595	653670	215502	214427	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1077	5	1	722904	723979	330599	329523	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1074	4	1	652607	653680	645395	646467	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1080	6	1	722891	723969	977965	979044	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.08	1089	8	2	644692	645779	979056	977969	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1073	5	0	291928	293000	1302116	1301044	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.81	1064	2	0	662304	663367	1502515	1503578	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1074	4	1	722896	723969	2102478	2103550	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.63	1071	3	1	662304	663374	2102487	2103556	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1077	4	1	652607	653681	2310148	2309072	0.0	1954
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1073	4	1	644694	645766	152591	151520	0.0	1953
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1066	3	0	662304	663369	151520	152585	0.0	1953
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1076	4	2	722896	723969	1606217	1605142	0.0	1953
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1076	4	2	722896	723969	1763034	1764109	0.0	1953
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1080	4	3	644696	645775	2103556	2102480	0.0	1953
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1065	3	0	291936	293000	119358	118294	0.0	1951
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1065	3	0	819050	820114	646459	645395	0.0	1951
NODE_1_length_938395_cov_12.042308	CP014529.1	98.99	1090	9	2	652595	653682	977968	979057	0.0	1951
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1074	6	0	662304	663377	977981	979054	0.0	1951
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1075	5	1	652607	653681	1301044	1302117	0.0	1951
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1075	5	1	785804	786877	1818251	1819325	0.0	1951
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1071	5	0	785807	786877	2103556	2102486	0.0	1951
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	644703	645766	119357	118294	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	607798	608861	118294	119357	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1078	4	2	607798	608874	151520	152595	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	722906	723969	151520	152583	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1074	4	2	819051	820124	214427	215498	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	652607	653670	292629	293692	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1078	4	2	785801	786876	329521	330597	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	662304	663367	330597	329534	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	819051	820114	329534	330597	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	662304	663367	645395	646458	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1073	6	0	785805	786877	1302115	1301043	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	785813	786876	1503578	1502515	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	644703	645766	1503578	1502515	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	291937	293000	1503578	1502515	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	652607	653670	1819324	1818261	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.72	1064	3	0	819051	820114	2103550	2102487	0.0	1949
NODE_1_length_938395_cov_12.042308	CP014529.1	99.26	1079	7	1	291929	293006	152591	151513	0.0	1947
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1073	5	1	785805	786876	293701	292629	0.0	1947
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1066	4	0	662304	663369	292629	293694	0.0	1947
NODE_1_length_938395_cov_12.042308	CP014529.1	99.26	1079	7	1	785805	786883	646466	645389	0.0	1947
NODE_1_length_938395_cov_12.042308	CP014529.1	99.26	1078	8	0	785800	786877	979057	977980	0.0	1947
NODE_1_length_938395_cov_12.042308	CP014529.1	99.08	1085	8	2	722896	723979	1301034	1302117	0.0	1947
NODE_1_length_938395_cov_12.042308	CP014529.1	98.90	1091	10	2	819051	820141	1764109	1763021	0.0	1947
NODE_1_length_938395_cov_12.042308	CP014529.1	99.08	1085	8	2	662304	663388	1819324	1818242	0.0	1947
NODE_1_length_938395_cov_12.042308	CP014529.1	99.08	1085	8	1	722887	723969	2310167	2309083	0.0	1947
NODE_1_length_938395_cov_12.042308	CP014529.1	99.17	1081	7	2	291937	293017	214427	215505	0.0	1945
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1075	5	1	291928	293000	329523	330597	0.0	1945
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1075	6	1	644693	645767	646467	645394	0.0	1945
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1075	5	1	607798	608872	645395	646467	0.0	1945
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1075	6	1	644692	645766	1302117	1301044	0.0	1945
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1065	4	0	662304	663368	1301044	1302108	0.0	1945
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1074	7	0	819051	820124	1605142	1606215	0.0	1945
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1065	4	0	722906	723970	1819324	1818260	0.0	1945
NODE_1_length_938395_cov_12.042308	CP014529.1	99.26	1077	7	1	607796	608872	215492	214417	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1064	4	0	662304	663367	215490	214427	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1074	6	1	819051	820124	275028	276100	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1064	4	0	652607	653670	276091	275028	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.26	1076	8	0	722894	723969	285800	284725	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1064	4	0	819051	820114	293692	292629	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1064	4	0	722906	723969	292629	293692	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1074	6	1	819051	820124	979044	977972	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1064	4	0	819051	820114	1302107	1301044	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1064	4	0	662304	663367	1606205	1605142	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1064	4	0	662304	663367	1763046	1764109	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1073	7	0	291928	293000	1818252	1819324	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1074	6	1	607798	608871	1819324	1818252	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.35	1073	7	0	644694	645766	1818252	1819324	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1064	4	0	819051	820114	1818261	1819324	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1064	4	0	607798	608861	2102487	2103550	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	99.17	1081	6	2	607798	608876	2310148	2309069	0.0	1943
NODE_1_length_938395_cov_12.042308	CP014529.1	98.99	1086	8	2	607788	608873	1301035	1302117	0.0	1941
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1066	5	0	785813	786878	1605142	1606207	0.0	1941
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1066	5	0	785813	786878	1764109	1763044	0.0	1941
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1070	4	1	785813	786880	2309083	2310152	0.0	1941
NODE_1_length_938395_cov_12.042308	CP014529.1	99.26	1075	7	1	291928	293001	293702	292628	0.0	1940
NODE_1_length_938395_cov_12.042308	CP014529.1	99.26	1075	7	1	644693	645766	1764120	1763046	0.0	1940
NODE_1_length_938395_cov_12.042308	CP014529.1	99.08	1082	7	2	644688	645766	2309067	2310148	0.0	1940
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1066	3	1	662304	663367	2310148	2309083	0.0	1940
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1066	3	1	819051	820114	2309083	2310148	0.0	1940
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1064	5	0	644703	645766	214427	215490	0.0	1938
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1064	5	0	785813	786876	214427	215490	0.0	1938
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1064	5	0	722906	723969	276091	275028	0.0	1938
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1064	5	0	662304	663367	285788	284725	0.0	1938
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1064	5	0	819051	820114	284725	285788	0.0	1938
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1064	5	0	607798	608861	977981	979044	0.0	1938
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1064	5	0	607798	608861	1606205	1605142	0.0	1938
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1064	5	0	644703	645766	1605142	1606205	0.0	1938
NODE_1_length_938395_cov_12.042308	CP014529.1	99.53	1064	5	0	607798	608861	1763046	1764109	0.0	1938
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1066	6	0	644701	645766	275026	276091	0.0	1936
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1066	6	0	785811	786876	275026	276091	0.0	1936
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1066	6	0	607796	608861	285790	284725	0.0	1936
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1064	6	0	291937	293000	275028	276091	0.0	1932
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1064	6	0	607798	608861	276091	275028	0.0	1932
NODE_1_length_938395_cov_12.042308	CP014529.1	99.16	1074	8	1	291928	293000	284715	285788	0.0	1932
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1064	6	0	644703	645766	284725	285788	0.0	1932
NODE_1_length_938395_cov_12.042308	CP014529.1	99.44	1064	6	0	785813	786876	284725	285788	0.0	1932
NODE_1_length_938395_cov_12.042308	CP014529.1	99.07	1073	7	3	814660	815732	2328215	2327146	0.0	1923
NODE_1_length_938395_cov_12.042308	CP014529.1	99.52	1050	3	2	814678	815726	253147	254195	0.0	1910
NODE_1_length_938395_cov_12.042308	CP014529.1	99.71	1041	3	0	814677	815717	86688	87728	0.0	1906
NODE_1_length_938395_cov_12.042308	CP014529.1	99.71	1041	3	0	850680	851720	2327160	2328200	0.0	1906
NODE_1_length_938395_cov_12.042308	CP014529.1	99.62	1041	3	1	684209	685249	2327160	2328199	0.0	1899
NODE_1_length_938395_cov_12.042308	CP014529.1	99.43	1045	4	2	684205	685249	87731	86689	0.0	1895
NODE_1_length_938395_cov_12.042308	CP014529.1	99.43	1045	4	2	850677	851719	254191	253147	0.0	1895
NODE_1_length_938395_cov_12.042308	CP014529.1	98.66	1041	2	1	850680	851720	122691	123719	0.0	1834
NODE_1_length_938395_cov_12.042308	CP014529.1	98.29	1050	4	3	684201	685249	122682	123718	0.0	1827
NODE_1_length_938395_cov_12.042308	CP014529.1	99.88	862	1	0	814678	815539	1368480	1367619	0.0	1587
NODE_1_length_938395_cov_12.042308	CP014529.1	99.88	862	1	0	850858	851719	1367619	1368480	0.0	1587
NODE_1_length_938395_cov_12.042308	CP014529.1	99.65	864	2	1	684387	685250	1367619	1368481	0.0	1578
NODE_1_length_938395_cov_12.042308	CP014529.1	86.47	924	116	7	155136	156055	1412109	1411191	0.0	1005
NODE_1_length_938395_cov_12.042308	CP014529.1	79.35	1375	267	16	151652	153018	1304243	1302878	0.0	950
NODE_1_length_938395_cov_12.042308	CP014529.1	99.42	521	1	2	151134	151653	1241299	1241818	0.0	944
NODE_1_length_938395_cov_12.042308	CP014529.1	99.05	524	3	1	151130	151653	1414818	1414297	0.0	939
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	506	0	0	151148	151653	176104	176609	0.0	935
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	506	0	0	761787	762292	786742	787247	0.0	935
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	506	0	0	761787	762292	2255020	2254515	0.0	935
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	504	0	0	151150	151653	1079209	1079712	0.0	931
NODE_1_length_938395_cov_12.042308	CP014529.1	100.00	504	0	0	151150	151653	1239963	1239460	0.0	931
NODE_1_length_938395_cov_12.042308	CP014529.1	95.89	560	17	5	153251	153806	1347105	1346548	0.0	902
NODE_1_length_938395_cov_12.042308	CP014529.1	95.76	519	15	2	184878	185395	1382872	1382360	0.0	830
NODE_1_length_938395_cov_12.042308	CP014529.1	96.67	481	12	2	413778	414257	276966	276489	0.0	797
NODE_1_length_938395_cov_12.042308	CP014529.1	96.67	481	12	2	661429	661906	524617	524138	0.0	797
NODE_1_length_938395_cov_12.042308	CP014529.1	85.97	720	91	8	153868	154585	1413384	1412673	0.0	761
NODE_1_length_938395_cov_12.042308	CP014529.1	83.60	817	127	6	161513	162325	2477865	2478678	0.0	760
NODE_1_length_938395_cov_12.042308	CP014529.1	76.63	1408	295	32	376306	377696	2073753	2075143	0.0	747
NODE_1_length_938395_cov_12.042308	CP014529.1	99.74	389	1	0	162575	162963	1079208	1078820	0.0	713
NODE_1_length_938395_cov_12.042308	CP014529.1	77.06	1225	254	22	876870	878080	2054293	2055504	0.0	680
NODE_1_length_938395_cov_12.042308	CP014529.1	91.15	497	42	2	289465	289959	452577	452081	0.0	673
NODE_1_length_938395_cov_12.042308	CP014529.1	91.15	497	42	2	485818	486314	648930	648436	0.0	673
NODE_1_length_938395_cov_12.042308	CP014529.1	82.89	707	111	8	153881	154585	1238534	1237836	4e-177	627
NODE_1_length_938395_cov_12.042308	CP014529.1	85.52	587	78	5	185389	185972	2291625	2292207	6e-171	606
NODE_1_length_938395_cov_12.042308	CP014529.1	84.39	615	94	2	186832	187445	2293888	2294501	7e-170	603
NODE_1_length_938395_cov_12.042308	CP014529.1	95.56	360	16	0	112210	112569	452218	452577	4e-162	577
NODE_1_length_938395_cov_12.042308	CP014529.1	95.56	360	16	0	485818	486177	825826	826185	4e-162	577
NODE_1_length_938395_cov_12.042308	CP014529.1	91.41	419	32	4	360336	360750	1023446	1023864	2e-160	571
NODE_1_length_938395_cov_12.042308	CP014529.1	92.17	396	28	3	360319	360711	314803	314408	6e-156	556
